LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags,Entity,Code,Year,GDP per capita (USD)
HUN,Hungary,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,74.0,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,52.0,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,5.6,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,5.6,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,5.6,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,6.5,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,5.1,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.0,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,1.3,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.7,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.03,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,4.24,,,Hungary,HUN,2020,31007.7684065437
HUN,Hungary,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,1.66,,,Hungary,HUN,2020,31007.7684065437
ISL,Iceland,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.7,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,0.7,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.7,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,0.59,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,0.62,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.1,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,24.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,95.1,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,77.8,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.6,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.26,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,0.24,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,0.27,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,61787.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,98.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,97.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,98.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,99.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,77.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,481.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,473.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,488.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,509.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,453.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,19.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,18.3,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,19.8,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,3.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,99.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,99.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,98.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.3,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.4,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.1,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,76.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,80.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,73.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,83.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,68.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.5,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.4,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.6,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,8.0,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,7.4,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.5,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,0.6,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.4,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,15.06,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,23.94,,,Iceland,ISL,2020,52279.7288513646
ISL,Iceland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,5.6,,,Iceland,ISL,2020,52279.7288513646
IRL,Ireland,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,7.8,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,10.5,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,5.2,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,4.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,16.32,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,1.3,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,1.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,20.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.9,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,83.2,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,68.9,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,2.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,25310.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,217130.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,73.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,62.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,3.23,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,3.83,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.55,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,47653.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,95.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,95.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,85.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,509.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,511.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,507.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,550.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,472.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,18.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,18.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,18.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,7.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,85.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.8,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.9,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.6,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,83.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,93.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,,,72.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,7.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,7.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,7.0,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,7.2,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,0.7,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,,,1.1,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,,,0.2,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,,,5.25,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,,,8.25,,,Ireland,IRL,2020,89688.9569584859
IRL,Ireland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,,,2.28,,,Ireland,IRL,2020,89688.9569584859
ITA,Italy,JE_LMIS,Labour market insecurity,L,Value,TOT,Total,PC,Percentage,0,Units,,,12.3,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LMIS,Labour market insecurity,L,Value,MN,Men,PC,Percentage,0,Units,,,12.1,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LMIS,Labour market insecurity,L,Value,WMN,Women,PC,Percentage,0,Units,,,12.5,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LMIS,Labour market insecurity,L,Value,HGH,High,PC,Percentage,0,Units,,,6.98,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LMIS,Labour market insecurity,L,Value,LW,Low,PC,Percentage,0,Units,,,16.78,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,2.5,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,,,0.7,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,58.4,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,64.8,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.6,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,,,1.4,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,26588.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,279889.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,58.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,67.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,49.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,6.59,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,,,6.17,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,,,7.16,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,,,36658.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,,,92.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,90.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,61.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,59.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,,,485.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,,,489.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,,,482.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,,,524.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,,,445.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,,,16.6,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,,,16.2,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,,,17.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,,,18.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,,,71.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,,,73.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,69.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.3,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,81.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.6,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,71.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,74.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,,,68.0,,,Italy,ITA,2020,38992.1483807498
ITA,Italy,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,,,77.0,,,Italy,ITA,2020,38992.1483807498
